dataset,method,seed,experiment_group,credit_rule,local_steps,credit_dynamics_order,parallel_relaxation_rounds_per_batch,neighbor_jacobian_actions_per_batch,first_order_relaxation_rate,best_epoch,stopped_epoch,early_stopped,best_validation_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy,balanced_accuracy,macro_f1,elapsed_seconds,n_train,n_validation,n_test,n_features,n_classes,affine_depth,parameter_count,calibrated_local_coupling,calibration_target_energy,calibration_achieved_energy,wave_energy,metric_energy,edge_energy,metric_eig_min,metric_eig_max,metric_condition_bound
wine,DFA-Momentum,3,core,dfa,0,0,0,0,,61,81,True,0.2603761069088047,0.09657837320595969,1.0,0.2603761069088047,0.9259259259259259,0.18004941608928896,0.9333333333333333,0.9407407407407407,0.9358730158730159,0.16984410001896322,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,0,core,dfa,0,0,0,0,,89,109,True,0.16443078965929572,0.038357271378841595,1.0,0.16443078965929572,0.9629629629629629,0.07325794531719691,1.0,1.0,1.0,0.23259849997702986,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,2,core,dfa,0,0,0,0,,150,150,False,0.0390254914378862,0.0235048847468484,1.0,0.0390254914378862,1.0,0.13838355605471453,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.27145840000594035,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,1,core,dfa,0,0,0,0,,150,150,False,0.01569181119621378,0.01821592697777942,1.0,0.01569181119621378,1.0,0.13835626423068076,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.2953729999717325,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,4,core,dfa,0,0,0,0,,150,150,False,0.015223288309584922,0.022951711916710128,1.0,0.015223288309584922,1.0,0.05034713768157591,0.9777777777777777,0.9814814814814815,0.9797235023041475,0.2962876000092365,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,5,core,dfa,0,0,0,0,,129,149,True,0.10939365183926818,0.029808631225665287,1.0,0.10939365183926818,0.9629629629629629,0.17143609812829708,0.9555555555555556,0.9629629629629629,0.9563061353573689,0.31731940002646297,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,7,core,dfa,0,0,0,0,,150,150,False,0.03518770571058576,0.026124496866141707,1.0,0.03518770571058576,1.0,0.1869936135406787,0.9555555555555556,0.9629629629629629,0.9563061353573689,0.2640477000386454,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,6,core,dfa,0,0,0,0,,150,150,False,0.018725804198735912,0.021760671524196955,1.0,0.018725804198735912,1.0,0.06959148827436627,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.30924910004250705,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,9,core,dfa,0,0,0,0,,45,65,True,0.21890902838411289,0.10675529399778125,0.9811320754716981,0.21890902838411289,0.9259259259259259,0.12243574084518544,0.9777777777777777,0.9814814814814815,0.9797235023041475,0.13578470004722476,106,27,45,13,3,6,4643,,,,,,,,,
wine,DFA-Momentum,8,core,dfa,0,0,0,0,,150,150,False,0.06375555145031118,0.026185102438327564,1.0,0.06375555145031118,0.9629629629629629,0.13883667381414916,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.2808795000310056,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,0,core,localhead,0,0,0,0,,150,150,False,0.1196588441414382,0.0412580072159392,1.0,0.1196588441414382,0.9259259259259259,0.14926787700297184,0.9111111111111111,0.9148148148148149,0.9172932330827068,0.348055700014811,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,1,core,localhead,0,0,0,0,,150,150,False,0.03414835431934155,0.026683976719763518,1.0,0.03414835431934155,1.0,0.12124523712328755,0.9777777777777777,0.9814814814814815,0.9797235023041475,0.3421896999934688,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,2,core,localhead,0,0,0,0,,150,150,False,0.04752304725302222,0.05168998284766905,0.9811320754716981,0.04752304725302222,1.0,0.03764649629281263,1.0,1.0,1.0,0.3554947999655269,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,3,core,localhead,0,0,0,0,,150,150,False,0.08671054188470834,0.06572111584997314,0.9905660377358491,0.08671054188470834,0.9629629629629629,0.12507226412040381,0.9333333333333333,0.937037037037037,0.9384902143522833,0.3491646000184119,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,4,core,localhead,0,0,0,0,,150,150,False,0.04167843545755457,0.07710233022029582,0.9905660377358491,0.04167843545755457,1.0,0.11134185744863032,0.9555555555555556,0.9592592592592593,0.9592592592592593,0.3304982000263408,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,5,core,localhead,0,0,0,0,,148,150,False,0.14802479697713605,0.032084487682463865,1.0,0.14802479697713605,0.9259259259259259,0.06343595768477396,0.9777777777777777,0.9814814814814815,0.9797235023041475,0.31023450003704056,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,6,core,localhead,0,0,0,0,,150,150,False,0.0340261760799529,0.046835897092492244,1.0,0.0340261760799529,1.0,0.07457027400966577,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.38134100002935156,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,7,core,localhead,0,0,0,0,,150,150,False,0.049589732079865084,0.05208962688301967,0.9905660377358491,0.049589732079865084,1.0,0.1577552345647612,0.9777777777777777,0.9814814814814815,0.9771428571428572,0.3212043000385165,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,8,core,localhead,0,0,0,0,,150,150,False,0.17362217332032848,0.04833482025022158,0.9905660377358491,0.17362217332032848,0.9259259259259259,0.16627097119372364,0.9333333333333333,0.9407407407407407,0.9358730158730159,0.31365239998558536,106,27,45,13,3,6,4643,,,,,,,,,
wine,LocalHead-Momentum,9,core,localhead,0,0,0,0,,150,150,False,0.12562685424993952,0.06169640472615143,0.9905660377358491,0.12562685424993952,0.9629629629629629,0.13741690258084965,0.9777777777777777,0.9814814814814815,0.9797235023041475,0.33352970000123605,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,0,core,ar,64,1,64,320,0.16,40,60,True,0.16850456978997083,0.08894195370975728,1.0,0.16850456978997083,0.9629629629629629,0.12136285450609015,0.9555555555555556,0.9555555555555556,0.9586466165413534,1.4525029000360519,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,3,core,ar,64,1,64,320,0.16,34,54,True,0.1621793726556169,0.060062342470505854,1.0,0.1621793726556169,0.9259259259259259,0.10865472291844773,0.9777777777777777,0.9814814814814815,0.9797235023041475,1.5302163999876939,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,1,core,ar,64,1,64,320,0.16,150,150,False,0.02651919548625444,0.01658599188350463,1.0,0.02651919548625444,1.0,0.1260360707957128,0.9555555555555556,0.9629629629629629,0.9563061353573689,4.155890199996065,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,2,core,ar,64,1,64,320,0.16,150,150,False,0.02730832436501907,0.015580306340888061,1.0,0.02730832436501907,1.0,0.03919145997435878,1.0,1.0,1.0,4.287808699999005,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,4,core,ar,64,1,64,320,0.16,149,150,False,0.009326690480163366,0.01592772715462189,1.0,0.009326690480163366,1.0,0.07126975959074582,0.9777777777777777,0.9814814814814815,0.9771428571428572,4.3418651999672875,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,5,core,ar,64,1,64,320,0.16,149,150,False,0.1189535027601589,0.014184722994748388,1.0,0.1189535027601589,0.9259259259259259,0.11698672086716576,0.9777777777777777,0.9814814814814815,0.9797235023041475,4.4143317000125535,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,6,core,ar,64,1,64,320,0.16,150,150,False,0.027065812556429508,0.016863521053631172,1.0,0.027065812556429508,1.0,0.0717669153997175,0.9777777777777777,0.9814814814814815,0.9771428571428572,4.359402899979614,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,7,core,ar,64,1,64,320,0.16,150,150,False,0.02159477078881045,0.015366416627586714,1.0,0.02159477078881045,1.0,0.12650152001034914,0.9777777777777777,0.9814814814814815,0.9797235023041475,4.376497699995525,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,0,core,cat,40,2,40,200,,40,60,True,0.16665602686240966,0.09415825562501925,1.0,0.16665602686240966,0.9629629629629629,0.12527234481483068,0.9333333333333333,0.937037037037037,0.9384902143522833,1.4372449000366032,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,8,core,ar,64,1,64,320,0.16,150,150,False,0.08476493952522539,0.014807341419021219,1.0,0.08476493952522539,1.0,0.14769929275704105,0.9555555555555556,0.9537037037037037,0.9537037037037037,4.516097700048704,106,27,45,13,3,6,4643,,,,,,,,,
wine,AR64-Momentum,9,core,ar,64,1,64,320,0.16,150,150,False,0.09145825422057577,0.015826820448214707,1.0,0.09145825422057577,0.9629629629629629,0.029836598536178222,1.0,1.0,1.0,4.255684899981134,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,3,core,cat,40,2,40,200,,37,57,True,0.16297011530809993,0.05744051427161187,1.0,0.16297011530809993,0.9259259259259259,0.10676872576748563,0.9777777777777777,0.9814814814814815,0.9797235023041475,1.4265828999923542,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,1,core,cat,40,2,40,200,,150,150,False,0.027304553103612857,0.0168640929073616,1.0,0.027304553103612857,1.0,0.12453866680158257,0.9555555555555556,0.9629629629629629,0.9563061353573689,3.7396469000377692,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,2,core,cat,40,2,40,200,,150,150,False,0.027807510747585477,0.016321691050070215,1.0,0.027807510747585477,1.0,0.03698665576860491,1.0,1.0,1.0,3.5404206999810413,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,4,core,cat,40,2,40,200,,150,150,False,0.009245919098134627,0.016353530504609456,1.0,0.009245919098134627,1.0,0.07133242134160968,0.9777777777777777,0.9814814814814815,0.9771428571428572,3.63791809999384,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,5,core,cat,40,2,40,200,,149,150,False,0.1235433895656974,0.01456639870509838,1.0,0.1235433895656974,0.8888888888888888,0.11720970564227737,0.9777777777777777,0.9814814814814815,0.9797235023041475,3.5069001999800093,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,6,core,cat,40,2,40,200,,150,150,False,0.027415093582664665,0.017232051034737343,1.0,0.027415093582664665,1.0,0.07539769269348995,0.9777777777777777,0.9814814814814815,0.9771428571428572,3.592101800022647,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,7,core,cat,40,2,40,200,,150,150,False,0.02269323307267776,0.016075682389318665,1.0,0.02269323307267776,1.0,0.12434431658302751,0.9777777777777777,0.9814814814814815,0.9797235023041475,3.5919579999754205,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,8,core,cat,40,2,40,200,,150,150,False,0.09073593535720802,0.015136250322206071,1.0,0.09073593535720802,1.0,0.14793529255522694,0.9555555555555556,0.9537037037037037,0.9537037037037037,3.5771286000381224,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,0,core,cat,64,2,64,320,,40,60,True,0.16858760187878927,0.08874706319473744,1.0,0.16858760187878927,0.9629629629629629,0.12121907557538672,0.9555555555555556,0.9555555555555556,0.9586466165413534,2.1134294999646954,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT40-Momentum,9,core,cat,40,2,40,200,,150,150,False,0.09479923240887465,0.016292546964031013,1.0,0.09479923240887465,0.9629629629629629,0.031645761501015675,0.9777777777777777,0.9814814814814815,0.9797235023041475,3.514466700027697,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,3,core,cat,64,2,64,320,,34,54,True,0.1621372525710425,0.05995599745893019,1.0,0.1621372525710425,0.9259259259259259,0.1084514034312839,0.9777777777777777,0.9814814814814815,0.9797235023041475,1.8731520000146702,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,1,core,cat,64,2,64,320,,150,150,False,0.02648888764332939,0.01657549623825726,1.0,0.02648888764332939,1.0,0.1260952635877605,0.9555555555555556,0.9629629629629629,0.9563061353573689,5.4854781000176445,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,2,core,cat,64,2,64,320,,150,150,False,0.027292272961025092,0.01555280411768113,1.0,0.027292272961025092,1.0,0.03929166513528028,1.0,1.0,1.0,5.523969799978659,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,4,core,cat,64,2,64,320,,149,150,False,0.009327314865696879,0.015907269061332018,1.0,0.009327314865696879,1.0,0.07126406109144584,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.60537339997245,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,5,core,cat,64,2,64,320,,149,150,False,0.11877538723575072,0.014170176630046934,1.0,0.11877538723575072,0.9259259259259259,0.11697489508449485,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.5957131999894045,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,6,core,cat,64,2,64,320,,150,150,False,0.027053665179593605,0.016849844624320712,1.0,0.027053665179593605,1.0,0.07163053460792952,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.504944000043906,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,7,core,cat,64,2,64,320,,150,150,False,0.021556901848542778,0.015340171606556178,1.0,0.021556901848542778,1.0,0.12658355591649803,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.462007900001481,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-Momentum,8,core,cat,64,2,64,320,,150,150,False,0.08453812080315531,0.01479511429892048,1.0,0.08453812080315531,1.0,0.14768958958328227,0.9555555555555556,0.9537037037037037,0.9537037037037037,5.67472299997462,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-MWBP,0,core,cat,64,2,64,320,,40,60,True,0.1717184657097603,0.09344657362864889,1.0,0.1717184657097603,0.9629629629629629,0.12595659087684197,0.9555555555555556,0.9555555555555556,0.9586466165413534,2.46349650004413,106,27,45,13,3,6,4643,,,,0.00040973338371979304,1.356921722865291,0.19075917185757815,-0.2358561718688232,1.1784329089383456,3.100090376096735
wine,CAT64-Momentum,9,core,cat,64,2,64,320,,150,150,False,0.09134971966618328,0.015810007218797544,1.0,0.09134971966618328,0.9629629629629629,0.0297703081812999,1.0,1.0,1.0,5.8448128999443725,106,27,45,13,3,6,4643,,,,,,,,,
wine,CAT64-MWBP,3,core,cat,64,2,64,320,,34,54,True,0.16279388956522406,0.06082880981994641,1.0,0.16279388956522406,0.9259259259259259,0.1095793126611066,0.9777777777777777,0.9814814814814815,0.9797235023041475,2.2601040999870747,106,27,45,13,3,6,4643,,,,0.0013965996056742337,1.3543058398602013,0.1905381810478957,-0.23584190821235398,1.1774125627926284,3.097525530576267
wine,CAT64-MWBP,1,core,cat,64,2,64,320,,150,150,False,0.02779959055124163,0.017803411820252572,1.0,0.02779959055124163,1.0,0.12651151260447152,0.9555555555555556,0.9629629629629629,0.9563061353573689,6.314407299971208,106,27,45,13,3,6,4643,,,,9.345775105705808e-05,1.3576114914369963,0.19059957143244627,-0.23586539103105728,1.1785154272657599,3.1003179000526524
wine,CAT64-MWBP,2,core,cat,64,2,64,320,,150,150,False,0.02971888398728871,0.017102086252099746,1.0,0.02971888398728871,1.0,0.03982671888272867,1.0,1.0,1.0,6.253958299988881,106,27,45,13,3,6,4643,,,,7.791108960852825e-05,1.359078309141568,0.19078401456122804,-0.23586445472439052,1.179156156728638,3.101905155963814
wine,CAT64-MWBP,4,core,cat,64,2,64,320,,149,150,False,0.009913831246512824,0.016595867783082467,1.0,0.009913831246512824,1.0,0.07099060954284374,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.8576260000118054,106,27,45,13,3,6,4643,,,,0.00024732505713438203,1.3582671868750111,0.19071444843762106,-0.23585981902871175,1.1788153850844023,3.1010481377305528
wine,CAT64-MWBP,5,core,cat,64,2,64,320,,149,150,False,0.11859928573961977,0.014523630076593167,1.0,0.11859928573961977,0.9259259259259259,0.11647332837492039,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.6592535999952815,106,27,45,13,3,6,4643,,,,0.0004560284207619615,1.3571441592288986,0.19065344357594793,-0.23586500105209743,1.1783546166346002,3.099918107322297
wine,CAT64-MWBP,6,core,cat,64,2,64,320,,150,150,False,0.02903893514000536,0.018881866009889274,1.0,0.02903893514000536,1.0,0.07344997748837666,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.4119221000000834,106,27,45,13,3,6,4643,,,,0.0001019299256336739,1.3582406723552582,0.19069840334167926,-0.23586577063311023,1.1788269416475512,3.101091572971035
wine,CAT64-MWBP,7,core,cat,64,2,64,320,,150,150,False,0.023315776870316732,0.016906079171339225,1.0,0.023315776870316732,1.0,0.12447410929726838,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.135817500005942,106,27,45,13,3,6,4643,,,,0.00013931021824238748,1.358975097202338,0.1907817785939183,-0.23586581348136182,1.1791070482595103,3.101786666164304
wine,CAT64-MWBP-local,0,core,cat,64,2,64,320,,40,60,True,0.17281475740397223,0.09476211808493253,1.0,0.17281475740397223,0.9629629629629629,0.1273035093439648,0.9555555555555556,0.9555555555555556,0.9586466165413534,2.0430501000373624,106,27,45,13,3,6,4643,,,,0.07449115148377533,2.8984151815892507,2.8984151815892507,-0.5999495557161133,2.0,8.004145897052327
wine,CAT64-MWBP,8,core,cat,64,2,64,320,,150,150,False,0.08441829926016563,0.015250380399485295,1.0,0.08441829926016563,1.0,0.14677448580608607,0.9555555555555556,0.9537037037037037,0.9537037037037037,5.127794200030621,106,27,45,13,3,6,4643,,,,0.00010776999349258501,1.3587195710315285,0.19075620069374508,-0.23586228559283753,1.1790206668756475,3.1015635706819373
wine,CAT64-MWBP,9,core,cat,64,2,64,320,,150,150,False,0.09277918349523787,0.016831113934947652,1.0,0.09277918349523787,0.9629629629629629,0.031073473598205847,1.0,1.0,1.0,4.905481599969789,106,27,45,13,3,6,4643,,,,9.961837780700897e-05,1.358353490153643,0.19069343659378316,-0.23586522214392305,1.178838855584592,3.1011197693348693
wine,CAT64-MWBP-local,3,core,cat,64,2,64,320,,34,54,True,0.16297536387299041,0.06106770719357064,1.0,0.16297536387299041,0.9259259259259259,0.10990193017343258,0.9777777777777777,0.9814814814814815,0.9797235023041475,1.7713590000057593,106,27,45,13,3,6,4643,,,,0.07496548260194183,2.8965676599457133,2.8965676599457133,-0.5998717094128806,1.9999999999999996,8.003647438038865
wine,CAT64-MWBP-local,1,core,cat,64,2,64,320,,150,150,False,0.02818141935944867,0.018020577001977792,1.0,0.02818141935944867,1.0,0.12685947985371787,0.9555555555555556,0.9629629629629629,0.9563061353573689,5.021140499971807,106,27,45,13,3,6,4643,,,,0.07382661430819205,2.898706199441444,2.898706199441444,-0.5999961981853799,1.9999999999999991,8.004444569127815
wine,CAT64-MWBP-local,2,core,cat,64,2,64,320,,150,150,False,0.030506612906352662,0.01764167024338283,1.0,0.030506612906352662,1.0,0.039965133450001994,1.0,1.0,1.0,4.754715799994301,106,27,45,13,3,6,4643,,,,0.07397176858134567,2.899728179429163,2.899728179429163,-0.5999942763844095,2.000000000000001,8.004432262777812
wine,CAT64-MWBP-local,4,core,cat,64,2,64,320,,150,150,False,0.010024314865226107,0.01666781989961756,1.0,0.010024314865226107,1.0,0.07086072762656108,0.9777777777777777,0.9814814814814815,0.9771428571428572,4.79498969996348,106,27,45,13,3,6,4643,,,,0.07423461805095172,2.8991251536215645,2.8991251536215645,-0.5999822669298904,2.0,8.004355360055063
wine,CAT64-MWBP-local,5,core,cat,64,2,64,320,,149,150,False,0.11860538226929947,0.014609307683990802,1.0,0.11860538226929947,0.9259259259259259,0.11610935411788802,0.9777777777777777,0.9814814814814815,0.9797235023041475,4.8681935999775305,106,27,45,13,3,6,4643,,,,0.07452039721874862,2.8985141825141074,2.8985141825141074,-0.5999950862992882,1.9999999999999978,8.0044374491065
wine,CAT64-MWBP-local,6,core,cat,64,2,64,320,,150,150,False,0.02970405189689269,0.019514665871849794,1.0,0.02970405189689269,1.0,0.0739988502381887,0.9777777777777777,0.9814814814814815,0.9771428571428572,4.589897600002587,106,27,45,13,3,6,4643,,,,0.0739403030724932,2.899083477206138,2.899083477206138,-0.599998098310736,1.9999999999999996,8.004456736695536
wine,CAT64-MWBP-local,7,core,cat,64,2,64,320,,150,150,False,0.02389355479155117,0.017422143245970727,1.0,0.02389355479155117,1.0,0.12375326379562747,0.9777777777777777,0.9814814814814815,0.9797235023041475,4.763290599978063,106,27,45,13,3,6,4643,,,,0.07416817867954326,2.8996519307626745,2.8996519307626745,-0.5999981625265645,1.9999999999999982,8.004457147905793
wine,CAT64-MWBP-local,8,core,cat,64,2,64,320,,150,150,False,0.08454971549180554,0.015361607281300703,1.0,0.08454971549180554,1.0,0.14659322273656303,0.9555555555555556,0.9537037037037037,0.9537037037037037,4.66953899996588,106,27,45,13,3,6,4643,,,,0.07404575448116245,2.89945653346566,2.89945653346566,-0.5999887263533186,1.9999999999999991,8.004396722978361
wine,CAT64-MWBP-local-EM,0,core,cat,64,2,64,320,,40,60,True,0.17263793026396873,0.09461521973600792,1.0,0.17263793026396873,0.9629629629629629,0.12714023513027956,0.9555555555555556,0.9555555555555556,0.9586466165413534,2.2039225000189617,106,27,45,13,3,6,4643,2.23717529296875,0.27530762641044665,0.2753306556978592,0.004753437004874653,2.499296691009361,2.499296691009361,-0.44739657402715155,2.0,7.084556394258357
wine,CAT64-MWBP-local,9,core,cat,64,2,64,320,,150,150,False,0.09409104555540082,0.017124863936208292,1.0,0.09409104555540082,0.9629629629629629,0.031398372622020596,1.0,1.0,1.0,4.704921900003683,106,27,45,13,3,6,4643,,,,0.0739897238034997,2.899255498453226,2.899255498453226,-0.5999952343342629,1.9999999999999991,8.004438397055921
wine,CAT64-MWBP-local-EM,3,core,cat,64,2,64,320,,34,54,True,0.16292932144474928,0.06102791404486964,1.0,0.16292932144474928,0.9259259259259259,0.10985097139083652,0.9777777777777777,0.9814814814814815,0.9797235023041475,2.3511653000023216,106,27,45,13,3,6,4643,2.23717529296875,0.2747856419641992,0.27483635995164274,0.005265731458266398,2.498153128268486,2.498153128268486,-0.44733728152615354,1.9999999999999991,7.084220353374636
wine,CAT64-MWBP-local-EM,1,core,cat,64,2,64,320,,150,150,False,0.028209966821080262,0.018059513044351348,1.0,0.028209966821080262,1.0,0.12677486678563785,0.9555555555555556,0.9629629629629629,0.9563061353573689,5.235580199980177,106,27,45,13,3,6,4643,2.23717529296875,0.274183769464372,0.2741471711219763,0.00420610918921475,2.4997317335412146,2.4997317335412146,-0.4474319842159281,1.9999999999999982,7.084757089484451
wine,CAT64-MWBP-local-EM,2,core,cat,64,2,64,320,,150,150,False,0.030487691817312944,0.01763064652668548,1.0,0.030487691817312944,1.0,0.04002801934949399,1.0,1.0,1.0,5.482223400031216,106,27,45,13,3,6,4643,2.2393579101562495,0.27015256979872815,0.27014681269623686,0.004262169477451161,2.5013039178497722,2.5013039178497722,-0.44786707245854346,1.9999999999999984,7.087223514313664
wine,CAT64-MWBP-local-EM,4,core,cat,64,2,64,320,,150,150,False,0.01001391657615629,0.016661975507989354,1.0,0.01001391657615629,1.0,0.07092537162472537,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.31418439996196,106,27,45,13,3,6,4643,2.2393579101562495,0.2722929231223388,0.2722309375352776,0.004517160121720762,2.5009636921991873,2.5009636921991873,-0.44785778376636065,2.0,7.087170849679223
wine,CAT64-MWBP-local-EM,5,core,cat,64,2,64,320,,149,150,False,0.11856768352880478,0.014623248782343187,1.0,0.11856768352880478,0.9259259259259259,0.11614638954651976,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.089427699975204,106,27,45,13,3,6,4643,2.23717529296875,0.2750520106796321,0.27510341132932953,0.004795852308270238,2.4995087972775925,2.4995087972775925,-0.4474311939813187,1.9999999999999996,7.084752610589672
wine,CAT64-MWBP-local-EM,6,core,cat,64,2,64,320,,150,150,False,0.029705031457242088,0.019513113416261257,1.0,0.029705031457242088,1.0,0.07401078203061534,0.9777777777777777,0.9814814814814815,0.9771428571428572,5.838909100042656,106,27,45,13,3,6,4643,2.2408129882812498,0.2688801699363905,0.26888827794904985,0.004346955281128578,2.501609202509941,2.501609202509941,-0.4481611461288946,2.0,7.088891043121672
breast_cancer,BP-Momentum,0,core,bp,0,0,0,0,,43,63,True,0.0466052300248712,0.039491571749325945,0.9911764705882353,0.0466052300248712,0.9883720930232558,0.11837402349976962,0.951048951048951,0.9455974842767296,0.947329650092081,0.3623517999658361,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,1,core,bp,0,0,0,0,,22,42,True,0.06560129056058196,0.047317310629095964,0.9911764705882353,0.06560129056058196,0.9767441860465116,0.09618241853920116,0.958041958041958,0.9550314465408805,0.9550314465408805,0.23032510001212358,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,2,core,bp,0,0,0,0,,23,43,True,0.07151010569512954,0.04251184755420477,0.9882352941176471,0.07151010569512954,0.9883720930232558,0.11508074318238826,0.965034965034965,0.9567085953878407,0.9620669531540135,0.2708800000254996,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,3,core,bp,0,0,0,0,,41,61,True,0.024429557636251518,0.05147517861213806,0.9911764705882353,0.024429557636251518,0.9883720930232558,0.04862091383650442,0.986013986013986,0.9850104821802935,0.9850104821802935,0.3322801000322215,340,86,143,30,2,6,6526,,,,,,,,,
wine,CAT64-MWBP-local-EM,7,core,cat,64,2,64,320,,150,150,False,0.023903165558645925,0.017430255290979437,1.0,0.023903165558645925,1.0,0.12398364623426181,0.9777777777777777,0.9814814814814815,0.9797235023041475,5.8987664000014775,106,27,45,13,3,6,4643,2.23717529296875,0.2752384100275667,0.27523900884736874,0.004341003233401824,2.5002870574731855,2.5002870574731855,-0.4474335620398407,1.9999999999999993,7.084766032289422
breast_cancer,BP-Momentum,5,core,bp,0,0,0,0,,30,50,True,0.10754145236483884,0.04024176844402316,0.9941176470588236,0.10754145236483884,0.9767441860465116,0.057099476656075794,0.972027972027972,0.9777777777777779,0.9704545454545455,0.25440150004578754,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,4,core,bp,0,0,0,0,,39,59,True,0.04821546956948213,0.03618235893551603,0.9941176470588236,0.04821546956948213,0.9651162790697675,0.10831734462141966,0.972027972027972,0.9661425576519916,0.9697802197802198,0.30847049999283627,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,6,core,bp,0,0,0,0,,71,91,True,0.057649472692941045,0.02403455403672786,0.9941176470588236,0.057649472692941045,0.9883720930232558,0.053115279632369845,0.986013986013986,0.9850104821802935,0.9850104821802935,0.45260969997616485,340,86,143,30,2,6,6526,,,,,,,,,
breast_cancer,BP-Momentum,7,core,bp,0,0,0,0,,65,85,True,0.08626969184079274,0.04494272472461454,0.9911764705882353,0.08626969184079274,0.9651162790697675,0.04424170509559958,0.986013986013986,0.9850104821802935,0.9850104821802935,0.4483720000134781,340,86,143,30,2,6,6526,,,,,,,,,
